word,dat_frequency,mean_score,category,umap_x,umap_y
расплав,1,97.33623545,UNCATEGORIZED,4.3596635,2.6058712
невезение,2,95.15216827,UNCATEGORIZED,8.752352,6.159278
буль,3,82.82914074000001,UNCATEGORIZED,0.669224,7.7079678
угар,4,92.060259185,UNCATEGORIZED,8.555597,5.355497
жанр,9,86.11436290555554,UNCATEGORIZED,6.51611,6.40101
экзистенция,23,90.22398789086955,UNCATEGORIZED,8.103742,4.694698
подворотня,1,82.69674254,UNCATEGORIZED,4.191641,6.3398514
артель,3,90.54882913333334,UNCATEGORIZED,5.1596837,7.712605
одина,98,94.9561162762245,ABSTRACT,1.6230437,7.5586963
двом,54,91.89135768518518,ABSTRACT,-0.21758796,5.88322
мул,13,92.76068672307692,UNCATEGORIZED,0.32794574,8.876917
маршрутка,6,91.39990958333333,UNCATEGORIZED,3.5395246,7.6962442
падчерица,8,92.8594016,UNCATEGORIZED,2.2758539,8.030458
пряность,7,92.70186323428572,UNCATEGORIZED,2.5328026,1.4784529
топлес,1,85.67776076,UNCATEGORIZED,4.9706135,3.9746556
торпеда,10,86.54846576199999,UNCATEGORIZED,2.880462,6.52291
аналог,9,88.71482174111111,UNCATEGORIZED,6.564978,6.255637
культя,8,86.62249236375001,UNCATEGORIZED,3.7481666,3.8754158
антропоцентризм,1,84.74153634,UNCATEGORIZED,8.146935,4.5738277
буран,6,88.89603312500002,UNCATEGORIZED,5.389886,4.606807
простолюдин,2,83.516170655,UNCATEGORIZED,2.0400333,9.681648
лимб,6,87.05874988166666,UNCATEGORIZED,4.3693395,6.249698
аверс,3,88.18565061666668,UNCATEGORIZED,3.602777,4.953405
ловушка,7,88.84411201857142,UNCATEGORIZED,6.9962707,6.073743
арбитраж,15,89.37822065866666,UNCATEGORIZED,7.1415925,7.310114
клюшка,18,89.80564209111111,UNCATEGORIZED,3.4467194,4.637035
космолет,6,92.87218357833332,UNCATEGORIZED,3.1240647,7.0672827
сострадание,19,95.1807310036842,UNCATEGORIZED,9.481723,6.04763
рычаг,15,90.72486178666666,UNCATEGORIZED,2.8274767,5.655675
зубр,10,89.641609332,UNCATEGORIZED,0.17566022,8.57834
аутодафе,20,94.13513167400001,UNCATEGORIZED,7.6833444,7.058631
гранит,18,87.16981103222221,UNCATEGORIZED,4.0680723,2.752067
плебей,8,92.90138624125,UNCATEGORIZED,1.5225075,9.765296
пробел,10,92.569532062,UNCATEGORIZED,5.416858,5.38256
анаконда,23,87.5576049678261,UNCATEGORIZED,0.14952785,8.146122
виталь,1,78.09047159,UNCATEGORIZED,0.86636335,6.9115267
кал,35,86.05380547142857,UNCATEGORIZED,-0.40243757,5.7079
кноп,1,78.09047159,UNCATEGORIZED,1.0610915,7.069298
моряк,9,90.99071764222222,UNCATEGORIZED,2.8840573,9.271782
психика,8,89.56584126625,UNCATEGORIZED,7.584506,5.2341957
стойка,5,93.198221718,UNCATEGORIZED,3.4200408,4.606397
трюизм,3,89.45263210333333,UNCATEGORIZED,7.553815,5.4163523
ров,10,90.438906233,UNCATEGORIZED,4.3427315,5.6757274
почтение,1,95.02409633,UNCATEGORIZED,9.549462,6.2556043
мотыль,2,94.29652604,UNCATEGORIZED,0.48243955,5.1338916
кальцит,1,92.00503084,UNCATEGORIZED,4.419101,2.3222408
опись,1,92.00503084,UNCATEGORIZED,6.5237207,7.434177
предел,4,91.1404381,UNCATEGORIZED,4.8538623,5.665977
замок,74,87.22678760932433,OBJECT_HOME,4.1507354,6.2064295
покрывало,16,87.461617295,UNCATEGORIZED,2.4360971,3.9704845
латынь,7,88.1853228257143,UNCATEGORIZED,6.094441,6.1705017
бокс,20,88.7503711075,UNCATEGORIZED,4.185225,8.314913
помпа,7,88.88651696142857,UNCATEGORIZED,3.2517514,5.4147005
выходка,2,89.30198283,UNCATEGORIZED,7.356693,6.2808495
прорицание,4,88.499052205,UNCATEGORIZED,8.443612,6.623226
арбалет,25,88.51951236640001,UNCATEGORIZED,1.8632125,4.905623
отрава,4,90.80218131250001,UNCATEGORIZED,4.458965,1.9192024
проктолог,39,96.84710488564103,UNCATEGORIZED,2.7067714,10.301928
алтарь,10,92.12822532099999,UNCATEGORIZED,4.5789175,6.1454215
актер,16,84.997935298125,UNCATEGORIZED,3.4006724,9.816287
экспонент,25,91.4560763652,UNCATEGORIZED,6.7573113,4.359063
умиротворение,4,88.620190385,UNCATEGORIZED,9.334082,5.945516
ассасин,2,86.92655562499999,UNCATEGORIZED,1.7371649,8.792911
нимб,12,92.40130975250001,UNCATEGORIZED,4.6933813,4.8273296
секта,17,90.85316748823529,UNCATEGORIZED,5.5673685,7.949795
ростовщик,6,85.631601875,UNCATEGORIZED,2.177274,9.854735
батог,2,76.31201995,UNCATEGORIZED,2.4635944,5.4521465
померанец,2,78.59495691000001,UNCATEGORIZED,1.4592984,7.5338144
клецка,4,86.374884545,UNCATEGORIZED,3.1312618,1.859019
пендель,5,86.705587616,UNCATEGORIZED,5.1251197,6.1269574
аспирин,15,90.07720620066668,UNCATEGORIZED,4.6278386,1.7807146
эпилог,7,88.28808992285714,UNCATEGORIZED,6.4512935,6.7942395
фрейдизм,2,87.02872400999999,UNCATEGORIZED,8.061862,4.4884577
скарлатина,4,91.843750755,UNCATEGORIZED,7.8704886,2.4392817
чувство,39,89.39490193179488,UNCATEGORIZED,9.114544,6.4302993
томат,27,88.11453776074075,UNCATEGORIZED,2.4488554,1.3570368
грядка,14,87.6905316692857,UNCATEGORIZED,4.1127453,6.037835
предрасположенность,2,92.822480445,UNCATEGORIZED,8.710195,3.998912
фтор,18,87.33431115722223,UNCATEGORIZED,4.8818045,2.207203
дерн,3,92.2598751,UNCATEGORIZED,3.8930802,3.0661275
тюфяк,5,89.93059613199998,UNCATEGORIZED,2.6511128,4.079545
мамалыга,5,86.43799386399999,UNCATEGORIZED,3.0277896,2.2463505
грабли,18,89.61708044944444,UNCATEGORIZED,2.183362,4.6186495
определенность,2,92.03920177,UNCATEGORIZED,9.068904,4.7514505
плотность,7,89.24311292285714,UNCATEGORIZED,6.2001567,4.9333005
поток,22,86.86239589272726,UNCATEGORIZED,5.0767164,5.2484517
резвость,3,91.19063491000001,UNCATEGORIZED,9.730079,4.9315734
однозначность,4,93.37487054249999,UNCATEGORIZED,9.216038,4.529915
маршрутизатор,28,94.5544686467857,UNCATEGORIZED,2.857141,6.2669954
настройка,7,91.30552960571428,UNCATEGORIZED,6.9209933,4.964588
логин,5,95.979169374,UNCATEGORIZED,3.0562725,6.4927206
вакуоль,19,90.07303562894738,UNCATEGORIZED,5.686859,3.0408933
эргономика,5,87.50355323800001,UNCATEGORIZED,6.707793,4.601359
диссертация,9,89.22202252444444,UNCATEGORIZED,6.1556005,7.1186934
салют,22,90.27907166772728,UNCATEGORIZED,6.364787,7.624132
фаталист,2,90.216808795,UNCATEGORIZED,1.6079915,10.275382
филателия,3,90.00787883333334,UNCATEGORIZED,6.775217,4.6120353
суппорт,2,93.89947518,UNCATEGORIZED,2.7630415,5.1369133
штат,8,90.62668619249999,UNCATEGORIZED,4.175803,7.2685285
шифоньер,9,88.44266510777778,UNCATEGORIZED,2.9171968,4.7273235
фекалия,14,82.94250493642858,UNCATEGORIZED,4.577407,3.038337
фасон,7,90.49881696,UNCATEGORIZED,6.2620487,5.625133
каталепсия,1,87.60895684,UNCATEGORIZED,7.815942,3.596315
инок,7,89.73190759714285,UNCATEGORIZED,2.1583562,9.6319685
оратория,1,87.60895684,UNCATEGORIZED,5.9014716,6.515822
лакей,80,99.15870516175,PERSON,2.940443,8.788404
домохозяйка,3,93.46818839999999,UNCATEGORIZED,2.2863753,7.7840657
сволочь,34,89.96256058323529,UNCATEGORIZED,0.68083787,9.286701
тэном,1,102.5016774,UNCATEGORIZED,1.0860823,6.693138
бульвар,6,91.11090279000001,UNCATEGORIZED,4.2864084,6.0974517
демократия,18,90.02368585777779,UNCATEGORIZED,7.443999,5.821674
интернационал,5,91.58762116400001,UNCATEGORIZED,5.6701217,7.680913
пастушка,1,94.04179688,UNCATEGORIZED,1.7655413,8.001692
император,14,95.23986003428571,UNCATEGORIZED,2.7179627,8.716085
антрацит,11,87.15153100727274,UNCATEGORIZED,4.265956,2.2961416
непонимание,3,90.32312974,UNCATEGORIZED,9.2277355,6.2056117
завистник,1,95.63613675,UNCATEGORIZED,1.3394111,9.829313
переполох,5,93.09201310600001,UNCATEGORIZED,7.053177,6.356786
парковка,13,91.58288000153847,UNCATEGORIZED,4.2952614,6.5992956
синекура,4,90.40023468999999,UNCATEGORIZED,6.773209,5.603195
лацкан,28,97.07271461,UNCATEGORIZED,2.1677551,3.744367
слуга,4,92.25696698249999,UNCATEGORIZED,2.7448745,8.880864
императрица,1,91.36056103,UNCATEGORIZED,2.438892,8.264226
оборот,2,87.15843981500001,UNCATEGORIZED,7.1985927,7.423574
сисадмин,1,85.23838101,UNCATEGORIZED,2.7025576,9.378556
флотилия,6,86.40879574166667,UNCATEGORIZED,4.7370553,8.281428
антропоморфизм,5,85.73823872599999,UNCATEGORIZED,8.1976385,4.6077447
палисадник,4,89.22189034750001,UNCATEGORIZED,4.191662,5.9801574
гардемарин,5,90.05155689799999,UNCATEGORIZED,3.2672925,9.13444
гризли,6,92.90178887666667,UNCATEGORIZED,0.21728677,8.54162
вердикт,7,89.33301760857141,UNCATEGORIZED,7.626817,7.50213
смеситель,7,88.61253898428572,UNCATEGORIZED,2.9019976,5.1922226
бетономешалка,20,90.174227112,UNCATEGORIZED,3.430152,5.324237
драматургия,5,84.7474595,UNCATEGORIZED,6.668127,5.6937666
потенция,3,92.87383548000001,UNCATEGORIZED,8.751828,4.7783775
б,29,74.75182215999999,UNCATEGORIZED,6.5510044,8.3055935
официантка,1,95.78559565,UNCATEGORIZED,2.8018136,8.311968
вымя,16,86.35713400374999,UNCATEGORIZED,3.938114,2.9891753
преображение,6,94.599993665,UNCATEGORIZED,8.292417,6.829409
эстроген,3,86.47755967666667,UNCATEGORIZED,5.9143662,2.4257321
полиандрия,2,82.04291377999999,UNCATEGORIZED,7.9538884,4.785149
фигляр,8,89.46869778624999,UNCATEGORIZED,1.4542643,9.582643
безе,7,90.74360542142857,UNCATEGORIZED,3.1860285,2.0747542
кощей,1,91.71729085,UNCATEGORIZED,1.5159969,8.938072
ажиотаж,5,93.387010162,UNCATEGORIZED,7.17691,6.2731695
антифриз,6,87.823276825,UNCATEGORIZED,4.6168733,2.2708695
лесополоса,7,89.32025382571429,UNCATEGORIZED,4.4280124,5.596362
угнетение,10,99.528980805,UNCATEGORIZED,8.352974,5.9901757
бешенство,6,92.44320107666668,UNCATEGORIZED,9.602998,6.20597
деноминация,4,90.09716948750001,UNCATEGORIZED,6.3086605,3.3074799
астения,6,87.92482968000002,UNCATEGORIZED,8.072301,3.140227
кимвал,1,86.75532708,UNCATEGORIZED,4.5067315,2.5861356
лесник,6,94.90332114333334,UNCATEGORIZED,2.0365765,9.163179
ландшафт,9,89.8006052888889,UNCATEGORIZED,5.0113325,5.4051847
садист,2,92.878620965,UNCATEGORIZED,1.2176596,9.715081
детство,18,90.85800648666668,UNCATEGORIZED,8.81811,5.9212017
инженер,15,89.80468184133333,UNCATEGORIZED,3.0151472,9.949933
трансляция,4,89.41473360500001,UNCATEGORIZED,6.5370927,5.9033146
клейковина,1,81.41017869,UNCATEGORIZED,5.5288844,2.351374
озверение,1,81.41017869,UNCATEGORIZED,8.327881,5.3269496
мегалит,2,85.58977319499999,UNCATEGORIZED,2.4731302,6.5306873
фисташка,7,87.73541195571428,UNCATEGORIZED,2.462049,1.5776554
пейзаж,17,86.78113572294117,UNCATEGORIZED,5.1340623,5.4702053
краевед,3,91.64282901666667,UNCATEGORIZED,2.9032857,10.239791
бесчинство,1,88.25729378,UNCATEGORIZED,8.60039,5.5370336
косатка,6,90.949917605,UNCATEGORIZED,2.9912329,6.8085566
транслитерация,1,92.3873735,UNCATEGORIZED,6.451799,4.901135
программист,14,86.024758165,UNCATEGORIZED,3.077237,9.679092
щиток,3,89.92148709666667,UNCATEGORIZED,2.2384117,4.3046803
уничтожение,4,94.41659248,UNCATEGORIZED,8.098127,6.4509892
бубен,14,88.35075226571428,UNCATEGORIZED,5.1858,8.926289
эвфемизм,7,86.71255520142857,UNCATEGORIZED,6.458718,5.541687
грядущее,2,89.866096575,UNCATEGORIZED,8.534728,6.731615
меченосец,3,86.74005439666666,UNCATEGORIZED,1.5010395,8.215854
эгрегор,34,87.40289510705882,UNCATEGORIZED,7.763347,5.2543535
черенок,17,92.55078057294116,UNCATEGORIZED,2.0518024,4.5658145
виолончель,42,92.17055969333333,UNCATEGORIZED,4.0674863,7.902613
ондатра,10,86.96064025400001,UNCATEGORIZED,0.22675388,8.086379
паск,1,77.71460208,UNCATEGORIZED,0.9434628,6.958317
частотность,1,84.06268685,UNCATEGORIZED,8.822132,4.3787174
электропроводность,2,84.189492415,UNCATEGORIZED,8.709091,4.0570354
тройственность,1,84.06268685,UNCATEGORIZED,8.830188,4.4901342
мазохизм,3,85.82549017000001,UNCATEGORIZED,8.252873,4.6952996
кукушка,15,88.38167752800001,UNCATEGORIZED,-0.1621908,7.9274874
растение,56,82.99840215357143,NATURE,2.1684813,2.2993963
изоморфизм,4,81.08586994,UNCATEGORIZED,7.673926,4.210605
сосняк,15,99.36217657933334,UNCATEGORIZED,2.430792,2.7562833
ассириец,1,80.72858503,UNCATEGORIZED,1.3116012,8.140931
мимоза,17,91.65035453117648,UNCATEGORIZED,1.5447501,2.2129486
рандеву,4,85.876140605,UNCATEGORIZED,7.3798614,7.4085393
мужененавистница,1,80.72858503,UNCATEGORIZED,2.0581212,7.317392
скуфья,1,83.70612846,UNCATEGORIZED,1.7133088,3.6499052
автономия,9,91.04995140222223,UNCATEGORIZED,8.95661,5.022451
ионизация,1,83.70612846,UNCATEGORIZED,7.16807,4.0839863
ролик,10,89.905356367,UNCATEGORIZED,5.539263,7.045412
реализация,5,93.648435,UNCATEGORIZED,7.511539,6.1201096
детализация,1,83.99812322,UNCATEGORIZED,7.248194,4.8467317
полярность,8,89.05059273875,UNCATEGORIZED,8.694509,4.6088023
бесхребетность,1,80.72752509,UNCATEGORIZED,9.3589,4.534825
востребованность,5,90.77712881000001,UNCATEGORIZED,9.213765,4.5362043
одаренность,2,90.56168614500001,UNCATEGORIZED,9.405745,5.165758
плие,8,85.23082895125,UNCATEGORIZED,5.4329443,5.636351
индустриализация,8,88.09648145,UNCATEGORIZED,7.4701734,5.0475144
манок,1,83.47654169,UNCATEGORIZED,2.372855,5.5006566
супервайзер,5,92.50954305000002,UNCATEGORIZED,1.5138938,7.1413665
беспечность,9,90.95996383666666,UNCATEGORIZED,9.574466,5.163222
дебаты,1,89.01069149,UNCATEGORIZED,6.506683,7.844828
верховенство,2,89.08012947,UNCATEGORIZED,8.681629,6.272237
грех,17,87.12243747411765,UNCATEGORIZED,9.087518,6.362455
прилавок,3,98.03203731,UNCATEGORIZED,2.822607,4.690307
клев,7,91.80124222714286,UNCATEGORIZED,0.6261855,5.036117
батискаф,15,87.83193036133333,UNCATEGORIZED,3.0493336,7.121784
плюрализм,10,90.07261608,UNCATEGORIZED,8.207407,4.878915
трепанация,29,90.63883832793103,UNCATEGORIZED,6.803912,3.7842498
карета,33,89.3836121821212,UNCATEGORIZED,3.2694647,7.881078
вождь,9,92.10804346111111,UNCATEGORIZED,2.4092922,9.054333
конькобежец,3,89.53454218666667,UNCATEGORIZED,2.5685456,9.388792
статуя,14,91.2449364207143,UNCATEGORIZED,4.843098,5.9055686
пена,14,90.73793224357141,UNCATEGORIZED,4.9865146,4.0574346
заморозка,13,92.11239919538463,UNCATEGORIZED,7.393974,3.5137372
винд,1,100.7002504,UNCATEGORIZED,0.5175285,7.0050263
газификация,1,100.8597331,UNCATEGORIZED,6.653067,3.1659641
танго,27,90.62321401925927,UNCATEGORIZED,4.9236126,7.5937543
диез,13,89.2947364723077,UNCATEGORIZED,0.3773831,6.332999
фольга,6,90.54217938166668,UNCATEGORIZED,3.7886255,3.3570313
браслет,27,89.29315582851852,UNCATEGORIZED,3.010571,3.6976273
вложение,1,88.72325383,UNCATEGORIZED,7.548501,6.263159
карнавал,14,91.47264856571428,UNCATEGORIZED,6.098969,7.5281553
стоматолог,25,89.23459408999999,UNCATEGORIZED,2.7502573,10.2842655
кантон,3,89.51477511,UNCATEGORIZED,1.725008,6.459229
синергетика,1,94.87214562,UNCATEGORIZED,7.02432,4.518806
мешок,19,85.17889108105264,UNCATEGORIZED,2.4928892,4.1616206
растр,5,91.062669906,UNCATEGORIZED,2.2578626,6.043333
калека,4,89.77728880250001,UNCATEGORIZED,1.5282078,9.246803
блажь,10,88.95378805300001,UNCATEGORIZED,7.85934,5.9585414
стоматология,6,91.86922988666667,UNCATEGORIZED,6.860983,4.3992476
прописка,2,94.931977595,UNCATEGORIZED,6.5208097,7.2827725
пижон,7,88.64705777714286,UNCATEGORIZED,1.2131602,9.837825
голубушка,1,86.1576919,UNCATEGORIZED,1.8221247,8.028039
глянец,6,91.94630869499998,UNCATEGORIZED,7.95922,5.419953
футболист,2,86.066056455,UNCATEGORIZED,3.5985594,8.849925
паста,21,88.20102448285715,UNCATEGORIZED,3.1715684,3.0647702
свадьба,23,88.42257602695653,UNCATEGORIZED,7.4080005,7.246028
ячейка,5,89.53924920600001,UNCATEGORIZED,5.5705147,7.6773224
клен,15,86.220367084,UNCATEGORIZED,1.7044547,2.0518477
лихолетье,1,85.90698553,UNCATEGORIZED,8.29165,5.321629
гнездо,16,86.097862883125,UNCATEGORIZED,4.4348245,6.533048
ожесточение,2,92.67093314,UNCATEGORIZED,9.607122,6.234939
гаишник,1,100.2265246,UNCATEGORIZED,3.0669782,9.155513
обычай,3,88.26100974,UNCATEGORIZED,7.5022216,7.1863604
оладушка,3,96.15474264333334,UNCATEGORIZED,3.0679405,2.2890785
газонокосилка,8,85.9797617025,UNCATEGORIZED,3.3227742,5.3042927
попугай,39,84.80647229948718,UNCATEGORIZED,-0.16673568,7.99393
корона,31,89.41135005483872,UNCATEGORIZED,2.2541723,4.0025163
стерилизация,1,98.88465694,UNCATEGORIZED,7.020105,4.0268207
раскрой,1,97.23070712,UNCATEGORIZED,0.80260146,9.370241
шумовка,9,88.54686693777778,UNCATEGORIZED,3.623353,2.3033895
лор,5,88.19532976,UNCATEGORIZED,1.073029,6.9897995
услада,5,92.399214058,UNCATEGORIZED,6.3661356,5.6631575
тахта,3,88.61933744333334,UNCATEGORIZED,3.1772504,4.6182117
болид,14,91.87075610928571,UNCATEGORIZED,3.2155147,7.1623354
кулебяка,21,86.79525342476191,UNCATEGORIZED,3.1397078,2.246221
смычок,9,90.17867442444444,UNCATEGORIZED,4.0529385,7.8551726
оглоед,1,88.23916185,UNCATEGORIZED,1.0535928,8.684888
валторна,10,90.92258935800001,UNCATEGORIZED,3.9812775,7.8361716
сюжет,4,90.88005287749999,UNCATEGORIZED,6.7078867,6.9290934
лазание,7,91.16446204714286,UNCATEGORIZED,6.252598,4.91183
сверло,7,89.8576919657143,UNCATEGORIZED,2.2718472,4.881012
светотень,6,86.82235713,UNCATEGORIZED,6.1605554,4.4410343
укрытие,5,85.638236356,UNCATEGORIZED,4.6386857,6.609723
секатор,2,87.948644785,UNCATEGORIZED,2.291273,4.988141
вертухай,2,82.31629316,UNCATEGORIZED,2.8090813,9.221697
кровосос,5,82.833443872,UNCATEGORIZED,1.0916579,8.723218
заварника,1,90.89432591,UNCATEGORIZED,2.8913784,4.871815
серьезность,3,89.47663671,UNCATEGORIZED,9.703673,5.038254
взгляд,16,88.22299122749999,UNCATEGORIZED,4.722613,4.519458
сахарница,2,74.18635443,UNCATEGORIZED,3.1218894,4.2482324
ремиссия,4,90.0040880975,UNCATEGORIZED,8.027128,3.4060068
лапа,15,74.16919420933333,UNCATEGORIZED,3.6516693,3.8024049
хищник,7,86.45397677285713,UNCATEGORIZED,0.32083434,8.655885
мотивировка,2,91.7441497,UNCATEGORIZED,7.109216,5.862942
ворон,15,87.24970893199998,UNCATEGORIZED,-0.16998744,8.1363535
конторка,3,92.01355052999999,UNCATEGORIZED,3.2504447,4.626121
совместимость,1,92.7453325,UNCATEGORIZED,8.9155855,4.715979
контрреволюция,3,90.95618134,UNCATEGORIZED,7.342117,5.8704634
скалолазание,8,91.80513055875,UNCATEGORIZED,6.328483,4.9909434
каноэ,4,94.40286929,UNCATEGORIZED,3.0000508,6.6972218
лесть,24,89.44044414583334,UNCATEGORIZED,8.55287,5.6310577
растворитель,6,87.98241761666667,UNCATEGORIZED,4.3804083,2.360222
макака,18,89.23844313222223,UNCATEGORIZED,0.15553516,8.512656
ресурс,6,89.90129526666665,UNCATEGORIZED,5.2908072,6.7447624
ширпотреб,7,86.03243381142859,UNCATEGORIZED,4.259656,3.2337282
логопед,18,88.07812067333334,UNCATEGORIZED,2.8911676,9.818167
шатун,3,89.73934023333334,UNCATEGORIZED,0.6408606,8.882517
хокк,9,92.16522172111111,UNCATEGORIZED,6.100548,6.6981483
гибернация,4,90.77324709,UNCATEGORIZED,6.6998487,3.172826
олигофрен,13,90.58469181692308,UNCATEGORIZED,1.0456094,9.480551
щеколда,14,89.59193755000001,UNCATEGORIZED,3.6163135,4.7506933
пистон,6,91.67098850333333,UNCATEGORIZED,2.2134712,5.2377806
гангстер,4,87.9496429625,UNCATEGORIZED,1.7607723,9.677622
строй,3,95.53512856333333,UNCATEGORIZED,7.7698994,6.7610087
антибиотик,19,89.12379237842106,UNCATEGORIZED,4.6072803,1.8541319
отмена,3,95.25152513333335,UNCATEGORIZED,7.5973306,6.1502204
странник,5,89.802000708,UNCATEGORIZED,1.75827,9.427118
месопотамия,4,87.6029378,UNCATEGORIZED,4.7942953,6.4825087
капрон,2,95.376446405,UNCATEGORIZED,4.0239854,3.0469782
кетгут,1,97.94258624,UNCATEGORIZED,4.0673504,3.046419
анамнез,7,90.52431151142856,UNCATEGORIZED,7.4479227,2.9148428
танк,52,87.20285959211539,OBJECT_TECH,3.2872643,7.4062023
мартиролог,1,87.40186597,UNCATEGORIZED,6.3576136,4.5006623
топляк,1,87.40186597,UNCATEGORIZED,1.6808659,9.126923
упорство,8,88.67852575500001,UNCATEGORIZED,9.825409,5.4260902
классификация,14,90.55781857357144,UNCATEGORIZED,7.1764154,5.2453966
гардина,12,91.39364392666666,UNCATEGORIZED,3.7295256,3.9169571
легат,1,86.25578078,UNCATEGORIZED,2.2958243,8.8450575
ксилофон,9,87.76890912888888,UNCATEGORIZED,3.0837288,5.994269
антидепрессант,10,87.58839135199999,UNCATEGORIZED,4.6081543,1.8089411
перверсия,3,84.3142956,UNCATEGORIZED,8.208965,4.633376
упоминание,1,86.25578078,UNCATEGORIZED,8.233597,7.1648955
кристаллография,1,95.77866509,UNCATEGORIZED,6.811616,2.806789
интернет,33,88.75032382575756,UNCATEGORIZED,3.1874802,6.399164
лесовичок,1,98.46665001,UNCATEGORIZED,1.4725261,8.342288
шелушение,2,94.72418694999999,UNCATEGORIZED,7.9632783,2.7848408
сумасшествие,5,91.353001526,UNCATEGORIZED,8.670755,5.624325
упражнение,2,97.76340913,UNCATEGORIZED,6.425977,5.2122016
багульник,3,97.53017552,UNCATEGORIZED,1.9019414,1.69574
крапивница,2,96.88310461,UNCATEGORIZED,7.9113746,2.6948876
цунами,17,91.03777615999999,UNCATEGORIZED,5.2501984,5.0537825
супермен,22,100.10207650181816,UNCATEGORIZED,1.9544787,9.689008
могущество,14,92.16656662357141,UNCATEGORIZED,8.866477,6.1418076
звук,46,87.02903622826086,UNCATEGORIZED,5.572043,5.9341173
везение,5,83.207522378,UNCATEGORIZED,8.82948,6.3020554
замечание,6,91.896047215,UNCATEGORIZED,8.195498,7.1661386
проталина,3,94.05836188333332,UNCATEGORIZED,3.9546447,4.9611583
городок,2,93.94979302,UNCATEGORIZED,4.5839767,6.919353
оборона,8,94.93847496625,UNCATEGORIZED,7.1270356,6.3391085
пилатес,8,90.60505308625,UNCATEGORIZED,6.08181,5.0187454
корзинка,3,90.00136799,UNCATEGORIZED,3.0731056,4.273211
сопение,2,95.130942625,UNCATEGORIZED,5.8038936,5.873362
любознательность,6,88.84329756833334,UNCATEGORIZED,9.673021,5.370987
ворсинка,3,88.74174172666666,UNCATEGORIZED,3.4969943,3.5678322
софит,4,94.4868658325,UNCATEGORIZED,2.520969,5.6409044
кроль,2,88.906516685,UNCATEGORIZED,0.63940823,7.133214
молох,1,89.13823975,UNCATEGORIZED,1.1833344,8.37568
штольня,8,89.23282332375,UNCATEGORIZED,4.3241353,5.58374
бифштекс,4,89.368479615,UNCATEGORIZED,3.0622468,2.0517006
пушинка,2,90.38045059999999,UNCATEGORIZED,3.691943,4.2697787
дистрофия,5,94.724760742,UNCATEGORIZED,7.926415,2.9060469
эдельвейс,5,85.248984552,UNCATEGORIZED,1.6185596,2.2190692
эукариот,12,88.36600045249999,UNCATEGORIZED,6.153987,2.8965633
янычар,4,90.83402356500001,UNCATEGORIZED,2.0288017,8.813272
медиатор,4,83.5961733825,UNCATEGORIZED,5.7568727,2.452929
обряд,12,91.80349991000001,UNCATEGORIZED,7.6229773,7.163313
жадеит,1,86.01930848,UNCATEGORIZED,4.26771,1.4228028
матроска,1,86.01930848,UNCATEGORIZED,1.7691132,6.1629333
погибель,1,86.01930848,UNCATEGORIZED,8.479924,6.7377586
пролегомен,3,88.65148543666665,UNCATEGORIZED,7.0164785,3.6185176
зло,23,86.13630553434783,UNCATEGORIZED,8.712086,6.2569304
зайка,5,92.121693502,UNCATEGORIZED,1.1211592,8.021544
кушанье,3,78.93049042333332,UNCATEGORIZED,3.334342,1.8882037
камбуз,3,87.23682188999999,UNCATEGORIZED,3.678665,6.4353943
адрес,7,89.68722076285715,UNCATEGORIZED,3.5667315,6.5686765
инновация,7,89.6453301057143,UNCATEGORIZED,6.8313127,4.526006
прическа,18,87.24474799055555,UNCATEGORIZED,3.2237182,3.2445745
причуда,11,91.56503435545453,UNCATEGORIZED,7.7375464,6.1623235
угрюмость,4,91.8914075575,UNCATEGORIZED,9.782942,4.98891
осадки,10,91.561099985,UNCATEGORIZED,5.850425,4.545545
испуг,5,94.42731303600002,UNCATEGORIZED,9.614501,6.2072344
ожерелие,19,92.11583169894737,UNCATEGORIZED,3.1562128,3.5774748
лектор,4,92.4510470125,UNCATEGORIZED,3.1218472,9.469082
копыто,20,88.76081790399999,UNCATEGORIZED,2.6147254,4.413289
мундштук,9,88.49622351222222,UNCATEGORIZED,2.638584,4.033793
виртуоз,8,87.78853597874999,UNCATEGORIZED,3.207837,9.776309
микрон,8,90.769354725,UNCATEGORIZED,4.4594336,4.489455
верхушка,3,93.43311699333333,UNCATEGORIZED,5.552257,8.128458
костел,8,89.86114571875001,UNCATEGORIZED,4.5233445,6.575098
шестиугольник,2,90.99352203000001,UNCATEGORIZED,5.295938,4.540723
понимание,13,91.68595092923077,UNCATEGORIZED,8.686515,6.4150457
храм,28,89.45599468678573,UNCATEGORIZED,4.5637293,6.433479
клавиша,28,88.47967328607142,UNCATEGORIZED,3.066692,5.7617106
мокрица,6,89.19351732833333,UNCATEGORIZED,0.4383794,8.266055
такелаж,4,90.25642118000002,UNCATEGORIZED,2.924092,6.1113744
утилизация,5,87.025283514,UNCATEGORIZED,7.066739,4.849811
надир,2,89.348158735,UNCATEGORIZED,2.028212,8.961378
мясорубка,5,87.14684573000001,UNCATEGORIZED,6.896039,6.157944
распашонка,1,90.38947293,UNCATEGORIZED,3.243947,4.3562846
суета,12,90.50893221249999,UNCATEGORIZED,6.830746,6.100285
фосфор,11,90.49913556,UNCATEGORIZED,4.9494896,2.1590102
зенит,6,87.52452609166666,UNCATEGORIZED,3.9576392,8.463222
авиация,8,93.2688031225,UNCATEGORIZED,5.0137815,8.372323
