timestamp,score,words,time_spent
2026-02-21T18:39:42.018Z,88.50891641,"касательная, хорей, молекула, напильник, карбюратор, мох, диван",104
2026-02-21T18:40:16.145Z,92.44231336,"вариативность, смысл, колба, гнет, революция, семя, вода",100
2026-02-21T18:40:21.790Z,64.60424399,"фарш, мясо, стейк, кость, филе, бедро, ребро",46
2026-02-21T18:40:25.795Z,72.17551287,"свобода, болото, мир, родина, ребенок, любовь, свет",180
2026-02-21T18:40:37.093Z,99.62653844,"шуруп, ноябрь, потуга, клич, принцесса, полимер, ухо",30
2026-02-21T18:41:01.956Z,89.87584914,"ипохондрия, кисель, павлин, каштан, свет, кума, рулька",164
2026-02-21T18:42:14.687Z,95.46188475,"шуруп, ноябрь, потуга, клич, принцесса, ксилофон, аллигатор",47
2026-02-21T18:42:25.254Z,79.9003953,"чудотворец, электрификация, морошка, атрибут, карась, чукча, конькобежец",114
2026-02-21T18:43:12.578Z,100.0832298,"клюшка, ноябрь, потуга, клич, принцесса, полимер, уха",33
2026-02-21T18:43:15.972Z,81.5816685,"парадокс, мир, искусство, жалость, интроверт, фабула, скромность",81
2026-02-21T18:43:29.620Z,84.73518969,"эскалатор, глина, радиоволна, манускрипт, сыворотка, керамика, вихрь",52
2026-02-21T18:43:43.798Z,70.46396286,"ручка, карандаш, листок, линейка, стерк, страница, скрепка",173
2026-02-21T18:43:46.727Z,89.4883596,"лимон, воображение, астрономия, червяк, табуретка, формула, зонд",114
2026-02-21T18:43:49.526Z,88.80205491,"дефиле, траттория, фигляр, крупа, агнозия, исповедь, подрядчик",82
2026-02-21T18:43:51.964Z,91.6756874,"дрожь, прелюбодеяние, экспроприация, переход, экстерн, терминатор, заступ",155
2026-02-21T18:43:52.775Z,81.26162941,"анафема, контрацепция, богиня, дактиль, евхаристия, гегемон, синус",82
2026-02-21T18:44:28.865Z,80.14147867,"молоко, лось, сова, колесо, пень, ручка, мусор",49
2026-02-21T18:44:30.790Z,99.32248096,"кость, ноябрь, потуга, клич, принцесса, полимер, велосипед",41
2026-02-21T18:44:31.236Z,87.1513991,"ст, пров, ер, го, неом, влом, яг",44
2026-02-21T18:44:34.199Z,91.22825337,"мул, ссадина, куркума, созвездие, рента, кость, лень",63
2026-02-21T18:44:54.821Z,93.49193335,"фетр, динамо, апперкот, мандарин, гипотеза, сопло, пергамент",79
2026-02-21T18:45:31.667Z,98.62999656,"шуруп, ноябрь, потуга, клич, принцесса, уточнение, пюре",37
2026-02-21T18:45:41.816Z,93.68504409,"йод, краб, холод, цель, роза, кров, драк",51
2026-02-21T18:45:49.390Z,86.65565441,"дефиле, подрядчик, исповедь, траттория, легализация, группировка, твист",96
2026-02-21T18:46:30.882Z,76.34949983,"машина, стена, игра, картошка, столб, кора, лампа",129
2026-02-21T18:46:38.979Z,89.19796385,"мама, комбинация, существование, идиома, ракета, собака, рыло",61
2026-02-21T18:46:49.946Z,87.68525594,"курица, машина, пень, диван, школа, мыло, медаль",49
2026-02-21T18:46:54.569Z,92.40777461,"ковка, хлябь, разглашение, флейта, этаж, паприка, огнемет",66
2026-02-21T18:47:00.288Z,96.01420342,"шуруп, ноябрь, потуга, окрас, идиома, принцесса, ребро",28
2026-02-21T18:47:06.923Z,89.9880206,"слон, ртуть, ведьмак, пыльца, комета, речь, монумент",65
2026-02-21T18:47:19.405Z,84.53662966,"лев, дом, ноготь, космос, цветок, чай, проститутка",171
2026-02-21T18:47:51.239Z,94.0844868,"траттория, дефиле, подрядчик, исповедь, кругозор, касторка, блин",97
2026-02-21T18:48:33.843Z,89.57133542,"серость, фаянс, освобождение, икра, середина, артель, броня",66
2026-02-21T18:48:58.267Z,80.68083709,"эксцентрик, колебание, скоморох, опричник, перпендикуляр, калейдоскоп, прострация",97
2026-02-21T18:49:25.539Z,96.93203549,"шуруп, ноябрь, потуга, клич, принцесса, хрящ, тапка",25
2026-02-21T18:49:57.844Z,97.67389365,"шуруп, ноябрь, потуга, клич, принцесса, идиот, тапка",25
2026-02-21T18:49:59.327Z,90.74778005,"исповедь, дефиле, подрядчик, траттория, бузина, сегодень, чуб",109
2026-02-21T18:50:35.661Z,96.06531052,"свет, нерушимость, совпадение, индиго, замысел, червоточина, кора",106
2026-02-21T18:50:37.605Z,93.04282792,"стол, возрождение, оргазм, палеонтология, вязание, существо, грамматика",80
2026-02-21T18:50:52.837Z,96.59775048,"бесполезность, лес, вариативность, лысый, бетономешалка, любовь, трус",180
2026-02-21T18:51:20.208Z,99.67764843,"шуруп, ноябрь, потуга, клич, принцесса, толстовка, будда",27
2026-02-21T18:51:25.840Z,94.20253714,"дефиле, подрядчик, исповедь, траттория, чуб, оксюморон, классификация",63
2026-02-21T18:51:30.224Z,85.99598859,"одина, двом, трей, число, цифра, плюс, минус",90
2026-02-21T18:52:14.040Z,99.60306458,"шуруп, ноябрь, потуга, клич, принцесса, будда, авокадо",33
2026-02-21T18:52:27.596Z,93.423667,"кошка, магма, шампанское, денотат, радиоприемник, философия, аккорд",127
2026-02-21T18:53:04.243Z,99.88531812,"шуруп, ноябрь, потуга, клич, принцесса, будда, синь",26
2026-02-21T18:53:07.659Z,98.18406344,"классификация, траттория, чуб, подрядчик, малышка, атрибутика, урочище",68
2026-02-21T18:53:49.365Z,83.13154224,"собака, камин, волна, минута, экскаватор, шарик, газонокосилка",156
2026-02-21T18:53:59.969Z,96.222131,"слон, планета, кол, бутерброд, пассивность, ямочка, пианино",112
2026-02-21T18:54:16.378Z,88.46719023,"пот, искусство, кориандр, риелтор, дровосек, велосипед, таракан",160
2026-02-21T18:54:26.054Z,90.83432405,"пасквиль, сердцебиение, квантование, голосование, заикание, призрак, существование",180
2026-02-21T18:54:27.824Z,98.0019766,"шуруп, ноябрь, потуга, зов, принцесса, бадда, блиц",33
2026-02-21T18:54:29.344Z,82.84499337,"пингвин, шило, анальгин, баклажан, петунья, тапка, айсберг",83
2026-02-21T18:55:22.533Z,99.63663641,"шуруп, ноябрь, потуга, клич, королева, будда, толстовка",38
2026-02-21T18:56:15.075Z,75.4148857,"земля, небо, ад, рай, лимб, сад, одиночка",140
2026-02-21T18:56:15.582Z,100.6008416,"шуруп, ноябрь, потуга, зов, королева, шершавость, сетка",43
2026-02-21T18:56:15.966Z,95.41139147,"шпрот, космос, сюртук, папа, тандем, анальгин, пушка",100
2026-02-21T18:56:29.651Z,87.61604209,"катастрофа, лотерея, макака, мыло, батарея, диспансер, электричество",118
2026-02-21T18:56:31.425Z,91.5986376,"ураган, цыган, урюк, урок, бакалавр, истукан, абзац",73
2026-02-21T18:57:33.873Z,97.52874163,"шуруп, ноябрь, потуга, клич, внук, будда, блиц",31
2026-02-21T18:57:44.268Z,88.58243901,"кора, параллелограмм, пирожное, луна, абракадабра, пингвин, квинтэссенция",175
2026-02-21T18:57:48.958Z,101.4595444,"данные, бегемот, пуговица, ливень, узость, парламент, крестовина",14087
2026-02-21T18:57:49.328Z,87.82727373,"небо, свист, газель, бирюза, сопло, кирпич, вино",85
2026-02-21T18:57:53.040Z,96.79910349,"аэропорт, весталка, примус, сентябрь, параллель, ощущение, выдра",64
2026-02-21T18:58:10.681Z,95.70683153,"отчаяние, променад, ксилофон, базис, земляника, вертолет, незаметность",87
2026-02-21T18:58:11.553Z,89.86243538,"роман, интеграция, ретро, пирог, сыч, микроб, аттракцион",95
2026-02-21T18:58:14.768Z,92.73218119,"анахорет, криокамера, бум, евхаристия, штора, бунгало, наука",100
2026-02-21T18:58:18.077Z,93.05386426,"пылесос, друг, калина, мыльница, эритроцит, иероглиф, канат",98
2026-02-21T18:58:29.671Z,88.58314485,"корабль, лев, щипец, ключ, клавиатура, заколка, роза",90
2026-02-21T18:58:38.223Z,95.32115172,"крыша, зов, проза, вошь, дрожжи, ветвь, берег",103
2026-02-21T18:58:41.833Z,97.30575853,"шуруп, ноябрь, потуга, клич, правнучка, будда, армагеддон",47
2026-02-21T18:58:58.431Z,81.30294742,"молоко, небо, роза, жираф, постель, кран, кирпич",58
2026-02-21T18:59:12.033Z,92.27398241,"конь, контекст, базука, лента, жидкость, инвазия, корешок",62
2026-02-21T18:59:16.348Z,80.54972702,"солнце, гвоздь, море, спорт, ковер, обувь, сон",65
2026-02-21T18:59:27.961Z,87.95317748,"паром, синица, циркуль, подсолнух, вульва, косинус, священник",125
2026-02-21T18:59:31.553Z,92.38390552,"верблюд, бритва, кулуар, момент, пастбище, трилобит, пунктуальность",64
2026-02-21T18:59:37.206Z,85.15568787,"камера, магнитофон, церковь, зрение, гусеница, земля, север",132
2026-02-21T18:59:47.141Z,94.55761753,"шуруп, ноябрь, потуга, клич, принцесса, корень, сыр",46
2026-02-21T19:00:02.319Z,90.49566339,"опека, шишка, танец, смыв, глаз, корона, чайка",109
2026-02-21T19:00:03.761Z,91.41498176,"брошь, бык, торф, мрак, враг, поезд, ветошь",79
2026-02-21T19:00:06.647Z,81.82045191,"железо, роща, туча, бык, арык, село, цистерна",61
2026-02-21T19:00:07.836Z,91.16030335,"котик, депрессия, ведро, самостоятельность, нитка, попугай, космос",94
2026-02-21T19:00:29.921Z,90.68618311,"трактор, вирус, макрама, шуба, пустырник, синтезатор, вселенная",108
2026-02-21T19:00:30.381Z,96.01493124,"классификация, траттория, чуб, подрядчик, малышка, цыган, бутоньерка",418
2026-02-21T19:00:31.712Z,94.86917484,"уж, гермафродит, перспектива, смалец, пятка, перпендикуляр, бенефициар",68
2026-02-21T19:00:43.380Z,97.41615209,"автозак, рассказ, евгеника, изба, кратер, диссонанс, стило",90
2026-02-21T19:01:10.425Z,92.29108781,"кормчий, козлик, брошь, вызов, радость, слабость, гиря",63
2026-02-21T19:01:30.280Z,89.38305788,"секунда, совесть, пчела, разум, тарелка, клей, пристань",51
2026-02-21T19:01:45.072Z,91.82416018,"жестянка, классика, колесо, проворот, банка, студень, грим",62
2026-02-21T19:01:57.678Z,87.85022717,"вилка, цемент, шкаф, паразит, горошек, тьма, корюшка",114
2026-02-21T19:02:09.112Z,96.56241839,"фут, яд, берег, лозняк, задира, квартира, жульен",54
2026-02-21T19:02:21.549Z,85.92629913,"ракета, молоко, развалины, машина, канализация, ультрафиолет, дождь",180
2026-02-21T19:02:33.704Z,92.32054396,"рой, смысл, кастрюля, переучет, милок, свая, молот",104
2026-02-21T19:02:35.248Z,90.84070823,"мышь, сенсация, пол, энтропия, зависть, рейв, вилка",171
2026-02-21T19:02:41.183Z,90.12741252,"рубильник, соната, пессимизм, ротвейлер, плоскость, мантия, воля",52
2026-02-21T19:02:56.646Z,89.69317552,"комета, маргаритка, канал, нейтрино, кобальт, сухарь, лев",91
2026-02-21T19:02:57.528Z,93.45980485,"астронавт, попугай, мерзость, любовь, пуант, протон, маникюр",133
2026-02-21T19:02:58.075Z,91.48884761,"бермуды, паника, серенада, водоворот, скалка, жалость, перспектива",63
2026-02-21T19:03:18.369Z,88.34429719,"журналист, певец, стрелец, царь, журавль, подлодка, брикет",60
2026-02-21T19:03:40.824Z,86.49725816,"молоко, ракета, болезнь, поход, ультрафиолет, дождь, консервы",65
2026-02-21T19:04:10.713Z,100.7358439,"близорукость, гусь, косинус, паром, стринг, лейтенант, рождество",86
2026-02-21T19:04:17.705Z,89.78478471,"рыба, стеклодув, черевичек, фагот, уборка, пентаграмма, режиссер",75
2026-02-21T19:04:24.070Z,76.26606304,"чудо, мрак, стол, туман, телефон, вампир, ром",123
2026-02-21T19:04:24.631Z,84.5831765,"ковер, сапер, галка, пылесос, водонос, краля, врун",62
2026-02-21T19:04:36.965Z,92.76746517,"кашалот, штанга, монах, астероид, тахикардия, съезд, артефакт",60391
2026-02-21T19:05:01.830Z,71.16886684,"солнце, город, камень, глубина, пыль, космос, воздух",61
2026-02-21T19:05:13.247Z,87.5952345,"стол, провинция, девочка, проекция, колба, феномен, свечка",115
2026-02-21T19:05:24.475Z,85.63488856,"портрет, сосед, тетерев, груздь, грудь, топор, замок",56
2026-02-21T19:05:30.471Z,84.83915019,"комета, книга, листок, иголка, собака, стакан, маргаритка",68
2026-02-21T19:05:38.586Z,96.20072195,"бездна, смальта, август, зоб, цензура, предтеча, удод",71
2026-02-21T19:05:42.354Z,97.58332448,"шуруп, ноябрь, потуга, клич, принцесса, реле, код",77
2026-02-21T19:06:15.651Z,70.19022549,"ход, фонарь, сигнал, подвал, машина, асфальт, небо",79
2026-02-21T19:06:35.854Z,90.3858692,"красота, интеграл, машина, кладбище, режиссер, спорт, мышь",53
2026-02-21T19:06:43.535Z,87.08763111,"директор, палуба, зефир, эфир, наждак, мир, рой",75
2026-02-21T19:07:21.296Z,93.80431182,"голубь, честь, урина, справка, забой, тепло, жир",63
2026-02-21T19:07:34.005Z,89.57524786,"пулемет, перегон, миксер, планета, пыль, скребок, килограмм",101
2026-02-21T19:07:48.712Z,96.87667231,"шуруп, ноябрь, потуга, клич, принцесса, соленоид, стетоскоп",118
2026-02-21T19:08:07.946Z,91.33189041,"вино, зебра, труба, аппетит, стабильность, сила, зуб",110
2026-02-21T19:08:23.372Z,99.7880289,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, семантика",67
2026-02-21T19:08:25.102Z,92.16974891,"самец, колонна, восток, календарь, ромб, блин, активизм",58
2026-02-21T19:08:32.115Z,79.47228615,"аббревиатура, фонарь, смерть, радость, книга, ночь, тропа",117
2026-02-21T19:08:55.322Z,92.26552472,"сургуч, мышь, коллайдер, лилия, парадокс, озноб, капля",119
2026-02-21T19:09:00.726Z,90.63585316,"шаман, насморк, телефон, вампир, параллелепипед, хвоя, кроссовок",161
2026-02-21T19:09:03.001Z,90.20157973,"дантист, артист, сусло, сапфир, эфир, йод, шквал",136
2026-02-21T19:09:29.065Z,100.2320486,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, крыжовник",46
2026-02-21T19:09:37.532Z,91.37312074,"глагол, долина, редакция, перепел, астрономия, апрель, память",61
2026-02-21T19:09:49.226Z,99.6525639,"шуруп, ноябрь, принцесса, потуга, клич, анамнез, либрация",109
2026-02-21T19:09:55.697Z,93.73822422,"столл, белка, мята, кофта, автомобиль, фильм, игра",81
2026-02-21T19:10:03.120Z,91.09967489,"инок, сынок, пирог, удел, призрак, роддом, кварта",53
2026-02-21T19:10:09.295Z,81.02186368,"пупок, облако, зонтик, сапог, улитка, пуговица, прическа",40
2026-02-21T19:10:29.424Z,67.23562781,"яблоко, груша, хурма, киви, еда, вода, сок",52
2026-02-21T19:10:43.334Z,83.72335954,"вьюга, кастрюля, вдохновение, пельмень, отвертка, лыжа, концерт",104
2026-02-21T19:10:57.119Z,100.1559174,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, фантик",59
2026-02-21T19:11:21.456Z,90.53819036,"театр, экватор, жако, экзамен, трасса, паста, вакса",75
2026-02-21T19:11:43.122Z,94.53138425,"телевизор, овуляция, суд, соус, страус, президент, планета",109
2026-02-21T19:11:59.915Z,68.13190421,"собака, сосиска, кость, миска, поводок, кошка, ошейник",50
2026-02-21T19:12:14.016Z,97.97540424,"хала, ноябрь, потуга, клич, принцесса, хрусталь, хоккей",39
2026-02-21T19:12:16.067Z,88.9992234,"ноготь, болт, прогулка, волк, удочка, палитра, лосось",43
2026-02-21T19:12:16.548Z,100.3924266,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, майонез",54
2026-02-21T19:12:27.420Z,97.17289624,"прозектор, старица, загадка, прозрачность, язык, шопот, лира",66
2026-02-21T19:12:29.723Z,94.59177414,"туфля, расстрел, будда, бульдозер, кино, домино, цапля",63
2026-02-21T19:12:57.554Z,93.98432297,"нарцисс, ноябрь, потуга, клич, принцесса, шампиньон, будда",38
2026-02-21T19:13:19.372Z,101.5675684,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, терабайт",41
2026-02-21T19:13:27.679Z,62.14507814,"посуда, ложка, вилка, нож, скатерть, салфетка, бокал",58
2026-02-21T19:13:29.924Z,92.50675642,"вена, смена, небо, дама, год, крот, обормот",55
2026-02-21T19:13:55.348Z,92.3591427,"шуруп, ноябрь, потуга, будда, шампиньон, пиздец, го",33
2026-02-21T19:14:27.098Z,91.43597834,"мать, кишечник, окно, плащаница, вытрезвитель, голубь, словарь",60
2026-02-21T19:14:34.985Z,91.96830132,"дружба, узда, клоп, предок, наседка, соседка, пуля",61
2026-02-21T19:14:38.719Z,93.29041064,"шуруп, ноябрь, потуга, будда, го, пух, истребитель",28
2026-02-21T19:14:43.452Z,101.2101447,"террариум, ноябрь, потуга, клич, принцесса, металлургия, терабайт",40
2026-02-21T19:14:55.781Z,94.13003553,"ноябрь, принцесса, потуга, клич, либрация, палимпсест, ригель",261
2026-02-21T19:15:05.074Z,97.34575333,"тостер, овуляция, суд, президент, страус, приправа, планета",88
2026-02-21T19:15:14.454Z,83.42449184,"сигнал, подвал, шина, собака, развалины, птица, кровь",86
2026-02-21T19:15:16.023Z,95.7846605,"шуруп, октябрь, го, потуга, будда, храп, истребитель",26
2026-02-21T19:15:21.114Z,96.71638341,"аффирмация, дотация, десант, терц, зверь, любовь, погружение",100
2026-02-21T19:15:24.686Z,81.87506001,"яблоко, кошка, дорога, гроза, дом, математика, стол",74
2026-02-21T19:15:37.551Z,88.75674752,"дичь, вонь, ночь, ров, шпрот, пена, соня",58
2026-02-21T19:15:47.623Z,93.15888407,"го, январь, шомпол, будда, потуга, истребитель, пух",25
2026-02-21T19:16:02.058Z,97.34976184,"террариум, ноябрь, потуга, кулич, принцесса, металлургия, фламинго",51
2026-02-21T19:16:35.791Z,89.28880268,"шашка, ноябрь, потуга, пух, истребитель, миньон, сирень",29
2026-02-21T19:16:46.198Z,91.75769166,"кварта, подвал, жито, кров, паяц, лайка, дырка",66
2026-02-21T19:16:59.413Z,100.0141132,"террариум, ноябрь, потуга, кулич, принцесса, металлургия, килобайт",40
2026-02-21T19:17:27.930Z,90.08049246,"цистерна, носка, задница, спираль, печаль, стон, тишина",748
2026-02-21T19:17:31.347Z,94.3930143,"трение, космос, подземелье, пьедестал, алтарь, рыба, тросс",101
2026-02-21T19:18:27.876Z,100.999192,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, морковь",58
2026-02-21T19:18:33.006Z,93.88568022,"го, толстовка, истребитель, омут, бездарь, пух, отрыжка",32
2026-02-21T19:18:41.361Z,88.33546845,"кремль, долото, корова, бумеранг, стекло, перо, кино",75
2026-02-21T19:19:27.258Z,97.6707041,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, батат",45
2026-02-21T19:19:35.234Z,92.2496954,"морковь, сила, еж, тыква, ортопедия, монах, аутизм",113
2026-02-21T19:19:46.790Z,93.32230024,"зефир, квадрат, брат, литье, шитье, врун, змея",61
2026-02-21T19:19:47.898Z,91.21928575,"отрыжка, пух, бездарь, го, сопля, шелуха, пламя",22
2026-02-21T19:20:33.746Z,96.44051902,"пламя, бездарь, го, отрыжка, коробка, вервь, фломастер",36
2026-02-21T19:20:36.105Z,83.75440457,"творение, изящество, волшебство, аппликация, цемент, воздушность, громоотвод",107
2026-02-21T19:20:38.597Z,100.243943,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, фасоль",57
2026-02-21T19:20:40.068Z,86.06315493,"клаустрофобия, шифоньер, жалобщик, сырость, опрятность, кутикула, глагол",133
2026-02-21T19:21:01.023Z,94.18865489,"беременность, лук, собака, пианино, семафор, бедность, сомнение",107
2026-02-21T19:21:15.775Z,97.87630885,"собор, ланч, бритва, жатва, жадина, проталина, герой",86
2026-02-21T19:21:38.391Z,99.19315093,"го, вервь, бездарь, оферта, игла, солнце, жопа",48
2026-02-21T19:21:44.832Z,100.1581599,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, катарсис",32
2026-02-21T19:22:05.499Z,93.01414568,"укроп, зима, монах, тапка, смелость, дыра, еж",127
2026-02-21T19:22:29.140Z,83.86095725,"заяц, термояд, мишень, солипсизм, заноза, пульсар, гиря",69
2026-02-21T19:22:29.613Z,99.06557739,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, мошонка",39
2026-02-21T19:22:32.302Z,95.51458213,"прут, завтрак, скорость, притон, лагуна, царевна, юрта",63
2026-02-21T19:22:42.680Z,86.67270631,"катастрофа, резистентность, импрессионизм, последствие, кошка, мигрень, заварка",77
2026-02-21T19:22:44.317Z,97.60864094,"город, поэзия, великан, виолончель, пицца, проходимец, угнетение",115
2026-02-21T19:22:44.970Z,92.98517333,"прямолинейность, парашютист, голубика, желток, уныние, учительница, глагол",104
2026-02-21T19:23:14.677Z,93.01230482,"солнце, вервь, бездарь, игла, авокадо, старец, сопля",26
2026-02-21T19:23:24.860Z,99.6290463,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, бальзам",36
2026-02-21T19:23:30.128Z,83.29763916,"влюбленность, буддизм, клавиатура, геология, кардиолог, демократия, шестеренка",117
2026-02-21T19:24:04.474Z,87.36290114,"лампа, штамп, драгун, лунатик, шпагат, ротозей, прыщ",84
2026-02-21T19:24:11.252Z,89.46413496,"солнце, вервь, игла, сопля, рог, истребитель, носок",30
2026-02-21T19:24:18.126Z,94.38133489,"чайник, земля, сомнение, фортепиано, насморк, выскочка, патронаж",105
2026-02-21T19:24:45.898Z,101.1774449,"шуруп, ноябрь, потуга, клич, принцесса, металлургия, катастрофа",52
2026-02-21T19:25:00.766Z,80.18749752,"курорт, логопед, шпагат, франт, лжец, борец, пират",53
2026-02-21T19:25:06.632Z,90.7912214,"сопля, солнце, вервь, идиот, спина, атом, заряд",26
2026-02-21T19:25:10.706Z,89.25203841,"воротник, хвост, аутизм, сержант, любовь, матка, автомобиль",155
2026-02-21T19:25:12.662Z,92.475713,"жюри, глагол, полигамия, антиквариат, прелюдия, клин, арбуз",116
2026-02-21T19:25:14.258Z,88.00074372,"мышь, эвкалипт, арфа, шнурок, яхта, метеорит, вздутие",117
2026-02-21T19:26:17.419Z,94.07491557,"фонтан, пешня, лодырь, абориген, втулка, зерно, даль",71
2026-02-21T19:26:22.601Z,91.33640879,"резня, песок, эякуляция, гитара, грач, локомотив, интеграл",91
2026-02-21T19:26:28.366Z,92.232458,"солнце, врач, хищник, романтика, перец, язва, тушканчик",57
2026-02-21T19:26:32.778Z,86.08751093,"сингулярность, лампа, негроид, тетрис, землекоп, сосок, швабра",145
2026-02-21T19:26:44.050Z,92.56063483,"зефир, аметист, беременность, дрожки, бровь, сомнение, форт",104
2026-02-21T19:26:49.569Z,98.55689114,"шуруп, потуга, клич, принцесса, металлургия, рабство, звездопад",76
2026-02-21T19:26:50.075Z,85.0358734,"клаустрофобия, бозон, экстремум, плющ, радуга, панцырь, диагональ",119
2026-02-21T19:27:07.904Z,96.90641629,"солнце, козявка, вервь, истребитель, октябрь, смех, картон",49
2026-02-21T19:27:17.500Z,94.74570337,"тремор, кусок, сладость, змея, космос, борода, пудреница",98
2026-02-21T19:27:19.364Z,91.51493457,"заря, двор, пижон, скряга, дворняга, творог, йога",58
2026-02-21T19:28:09.418Z,91.80309245,"солнце, козявка, вервь, картон, щиколотка, опус, чесотка",33
2026-02-21T19:28:28.847Z,82.25416915,"циркуль, драйвер, пижон, дирижер, дирижабль, алгоритм, светофор",66
2026-02-21T19:28:29.859Z,91.37606951,"жюри, артишок, повествование, синхрофазотрон, погребение, кейс, слабительное",94
2026-02-21T19:29:25.568Z,98.18503384,"солнце, козявка, опус, такси, вервь, фейхоа, потомство",31
2026-02-21T19:29:30.738Z,93.96643538,"цоколь, пиар, древо, жираф, штат, урок, венок",58
2026-02-21T19:30:25.365Z,89.77702593,"зомби, пыль, нашатырь, верблюд, штаны, пирог, аркан",52
2026-02-21T19:30:57.168Z,94.43231277,"солнце, опус, вервь, фейхоа, пирсинг, ледокол, кудри",47
2026-02-21T19:30:59.918Z,86.65472315,"клаустрофобия, экстремум, бозон, диагональ, радуга, плющ, бирюза",112
2026-02-21T19:31:05.812Z,92.63459933,"газ, резьба, фильтр, холодильник, выскочка, книга, сомнение",79
2026-02-21T19:31:19.309Z,87.51550543,"мясо, юла, эквилибрист, кисель, каньон, филин, созвездие",82
2026-02-21T19:31:40.914Z,92.38701599,"ковер, ступор, коллайдер, деверь, столб, насекомое, учительница",164
2026-02-21T19:31:59.332Z,87.47972215,"гирлянда, галоп, авиаперевозчик, галоперидол, лава, сарделька, чих",133
2026-02-21T19:32:00.703Z,92.11963823,"концепция, авокадо, столпотворение, орнамент, ракушка, безобразие, умывальник",115
2026-02-21T19:32:09.562Z,89.118408,"языкознание, голубизна, гастрит, свадьба, ходунок, волосатость, пралине",172
2026-02-21T19:32:18.765Z,94.02911913,"солнце, вервь, ледокол, комар, орбита, платье, норвежец",41
2026-02-21T19:32:47.378Z,86.46608691,"паддок, клаустрофобия, радуга, экстремум, бозон, плющ, диагональ",86
2026-02-21T19:33:13.087Z,89.47927009,"тиреотоксикоз, лопата, метроном, аквапарк, звездолет, хорей, монастырь",180
2026-02-21T19:33:43.608Z,91.69247495,"солнце, вервь, осьминог, фейхоа, щипец, кадр, идиотина",62
2026-02-21T19:34:23.456Z,98.0830847,"щель, цапля, жюри, кутикула, брошюра, ячмень, глагол",83
2026-02-21T19:34:33.246Z,88.63200186,"героин, галоп, инквизиция, жакет, слизняк, подошва, лава",114
2026-02-21T19:34:42.877Z,91.77379648,"веселие, род, яма, пижама, кит, небо, паровоз",83
2026-02-21T19:35:05.569Z,90.8053961,"метроном, измышление, хорей, монастырь, уфология, зрение, тиреотоксикоз",103
2026-02-21T19:35:45.786Z,89.24050345,"солнце, вервь, идиотина, нагноение, сопло, полюс, шмотка",30
2026-02-21T19:36:50.252Z,86.79709855,"полотенце, небо, еда, цифра, дом, партия, животное",108
2026-02-21T19:36:53.714Z,92.17380648,"преимущество, кишечник, щеколда, щиколотка, шампур, алфавит, трамплин",104
2026-02-21T19:37:08.270Z,96.55338968,"солнце, вервь, шмотка, ледокол, закрутка, червяк, толк",35
2026-02-21T19:37:47.573Z,90.49532398,"вольфрам, мембрана, мышь, архивариус, поджарка, челядь, месть",130
2026-02-21T19:37:53.485Z,81.98706369,"рыцарь, стена, хлеб, пузырь, медведь, сияние, безразличие",105
2026-02-21T19:38:26.246Z,85.46397753,"роженица, мотыга, спиннинг, миндалина, заколка, авианосец, поп",139
2026-02-21T19:38:37.840Z,97.37714878,"солнце, вервь, толк, клич, потуга, принцесса, ноябрь",32
2026-02-21T19:39:03.303Z,92.10371566,"преимущество, щель, глагол, отступление, власть, малодушие, свинопас",99
2026-02-21T19:39:35.247Z,83.49451037,"сердце, машина, гриб, ружье, мыло, сало, жираф",69
2026-02-21T19:39:44.426Z,90.9036716,"гипоталамус, карета, фейхоа, богомол, замок, бактерия, як",129
2026-02-21T19:39:56.175Z,99.09793007,"солнце, вервь, смысл, пух, истребитель, сопля, покемон",25
2026-02-21T19:40:22.957Z,91.00203848,"поп, авианосец, икра, ловец, перека, опер, эльф",73
2026-02-21T19:41:02.122Z,98.14417708,"смысл, покемон, сопля, вервь, истребитель, го, сонет",32
2026-02-21T19:41:03.440Z,92.83179268,"квинтэссенция, половник, жираф, крыша, этюдник, ботинок, иллюминация",98
2026-02-21T19:42:00.409Z,90.91544248,"туман, театрал, радиоволна, акваланг, береста, оберег, касание",150
2026-02-21T19:42:35.025Z,82.11582114,"мнительность, аккредитация, бархат, фразеологизм, глагол, антиутопия, фистула",180
2026-02-21T19:42:44.510Z,94.04024456,"опер, поп, эльф, перека, жмурки, коврик, чих",91
2026-02-21T19:42:59.149Z,95.12711729,"смысл, покемон, идиот, вервь, сап, фортуна, негр",31
2026-02-21T19:43:06.080Z,95.39023736,"бог, шашлык, анафема, балкон, компас, пианино, затык",111
2026-02-21T19:44:01.010Z,89.16058893,"компот, папирус, теремок, самогон, гамак, бетон, член",60
2026-02-21T19:44:15.657Z,96.54700789,"смысл, покемон, вервь, сап, фортуна, негр, штрих",33
